CTE, steer_value
0.9535,-0.280488
0.9685,-0.22258
0.9804,-0.217159
0.9957,-0.228749
0.9992,-0.199903
0.9999,-0.193293
0.9932,-0.173776
0.9859,-0.171321
0.9639,-0.130693
0.9491,-0.146613
0.9323,-0.138949
0.8919,-0.0726149
0.8684,-0.111483
0.8433,-0.103351
0.7875,-0.0163682
0.757,-0.0751876
0.7254,-0.0671446
0.6578,0.0353223
0.622,-0.0389396
0.5857,-0.0315446
0.5102,0.08043
0.4711,-0.0048204
0.3931,0.106872
0.3538,0.015889
0.3149,0.0215566
0.2367,0.134347
0.1975,0.0426417
0.1592,0.0469949
0.0833,0.155144
0.0459,0.0644382
0.0097,0.0677182
-0.0228,0.0640514
0.0132,-0.115194
0.148,-0.388223
0.2501,-0.323547
0.3637,-0.372519
0.5863,-0.686764
0.6935,-0.414309
0.7967,-0.422477
0.9922,-0.689965
1.0843,-0.445309
1.171,-0.447191
1.3314,-0.661708
1.4048,-0.455309
1.472,-0.451872
1.5915,-0.605309
1.6438,-0.445306
1.729,-0.543822
1.7631,-0.421339
1.7909,-0.410885
1.8306,-0.448476
1.849,-0.398528
1.8185,-0.270352
1.797,-0.289935
1.771,-0.274637
1.7055,-0.164054
1.6662,-0.223919
1.5774,-0.0839783
1.5276,-0.174285
1.4753,-0.159351
1.4197,-0.141802
1.2996,0.0415663
1.2377,-0.0950121
1.1744,-0.080835
1.0406,0.12016
0.9704,-0.0285154
0.8999,-0.0157671
0.7545,0.198458
0.68,0.032198
0.6061,0.0433661
0.4566,0.260174
0.3813,0.0858227
0.3075,0.0948019
0.2339,0.107054
0.088,0.315026
0.0159,0.14125
-0.0538,0.147364
-0.1641,0.269171
-0.1845,0.0457935
-0.1705,-0.0434504
-0.045,-0.34686
0.0478,-0.280493
0.1439,-0.305634
0.3305,-0.566801
0.4206,-0.338995
0.5073,-0.345702
0.6722,-0.572143
0.7503,-0.366847
0.8239,-0.368599
0.894,-0.37229
1.0237,-0.545746
1.083,-0.378694
1.1372,-0.375654
1.2337,-0.499709
1.2758,-0.370122
1.3128,-0.364142
1.374,-0.436385
1.3982,-0.347654
1.4175,-0.339127
1.4326,-0.33164
1.4504,-0.342053
1.4193,-0.213636
1.4003,-0.241349
1.3522,-0.159941
1.3229,-0.202748
1.2907,-0.190247
1.2168,-0.072478
1.1753,-0.147448
1.1317,-0.134925
1.037,0.0102677
0.9859,-0.0912441
0.9337,-0.0796789
0.8237,0.0851714
0.7661,-0.0373524
0.7082,-0.0267367
0.5887,0.149445
0.5274,0.0130021
0.4665,0.0224552
0.3433,0.201133
0.2811,0.0578602
0.22,0.0656641
0.0983,0.23987
0.0378,0.0958788
-0.021,0.101848
-0.0791,0.11024
-0.1861,0.252436
-0.2354,0.115421
-0.2484,0.0261151
-0.2429,-0.0214744
-0.2258,-0.0536703
-0.2085,-0.0571218
-0.1737,-0.10732
-0.1563,-0.0663664
-0.1394,-0.068004
-0.106,-0.115456
-0.0896,-0.0753605
-0.0738,-0.076576
-0.0433,-0.118998
-0.0286,-0.0816571
-0.0146,-0.0823262
0.0117,-0.117974
0.0241,-0.0850476
0.0356,-0.0847928
0.0568,-0.113002
0.0664,-0.0854085
0.0751,-0.0846787
0.0831,-0.0843345
0.0969,-0.101419
0.1026,-0.0819953
0.1145,-0.0997644
0.1188,-0.0813645
0.1172,-0.0662276
0.1151,-0.0646378
0.1122,-0.0621501
0.169,-0.222856
0.183,-0.117289
0.2245,-0.19404
0.3343,-0.38576
0.3904,-0.260083
0.4432,-0.261109
0.5415,-0.393323
0.5868,-0.267597
0.6285,-0.265992
0.7036,-0.363663
0.7369,-0.264175
0.7666,-0.260524
0.8171,-0.322128
0.8379,-0.251046
0.8552,-0.245515
0.8809,-0.271505
0.8892,-0.229319
0.8944,-0.222701
0.8959,-0.213923
0.8923,-0.20072
0.8859,-0.192833
0.865,-0.152868
0.8505,-0.166787
0.8336,-0.158062
0.8144,-0.149182
0.7688,-0.0748292
0.7427,-0.119766
0.7148,-0.110597
0.6533,-0.0152527
0.6198,-0.08032
0.5852,-0.0717063
0.5115,0.0397014
0.4726,-0.0415443
0.4332,-0.0335571
0.3514,0.08765
0.3092,-0.00508498
0.267,0.00218436
0.2244,0.0105479
0.1377,0.136974
0.0939,0.0362587
0.0509,0.0417207
-0.0351,0.165306
-0.0778,0.0634467
-0.1194,0.0679646
-0.2412,0.291793
-0.3508,0.280221
-0.3674,0.0484154
-0.3581,-0.0184828
-0.332,-0.0653423
-0.2966,-0.0948982
-0.2111,-0.23624
-0.1683,-0.13583
-0.087,-0.247192
-0.0478,-0.14771
-0.0104,-0.149684
0.0615,-0.249357
0.0958,-0.160431
0.1282,-0.161327
0.189,-0.243705
0.2174,-0.166921
0.2436,-0.166018
0.2915,-0.229263
0.313,-0.166459
0.3323,-0.164382
0.3659,-0.206473
0.3801,-0.160093
0.3922,-0.157034
0.411,-0.177369
0.4178,-0.148396
0.4254,-0.151886
0.4264,-0.135539
0.4256,-0.130999
0.419,-0.115344
0.4131,-0.116223
0.4056,-0.111012
0.3861,-0.0774419
0.374,-0.0941432
0.3607,-0.0889157
0.33,-0.0397383
0.3127,-0.070662
0.2945,-0.0653151
0.2547,-0.00392012
0.2333,-0.0467269
0.1887,0.0195675
0.1654,-0.0302075
0.1418,-0.0253821
0.0928,0.0472671
0.0675,-0.00818592
0.0423,-0.00405785
-0.009,0.0707944
-0.035,0.0114582
-0.086,0.0835067
-0.1364,0.0908276
-0.2082,0.157455
-0.2299,0.0348147
-0.2473,0.0270755
-0.2427,-0.0291947
-0.1915,-0.155724
-0.1523,-0.132209
-0.1069,-0.155746
-0.018,-0.281081
0.0251,-0.172961
0.1051,-0.280121
0.1426,-0.179397
0.1779,-0.180059
0.2438,-0.268899
0.2743,-0.184926
0.3024,-0.183869
0.3532,-0.250166
0.3759,-0.183299
0.3961,-0.180644
0.4308,-0.223454
0.4451,-0.174588
0.4667,-0.196946
0.4743,-0.163082
0.4797,-0.158631
0.4844,-0.157847
0.4838,-0.144523
0.4812,-0.139183
0.4704,-0.116753
0.4622,-0.122045
0.4523,-0.116179
0.4274,-0.0741056
0.4124,-0.0966267
0.3961,-0.0906355
0.3592,-0.0323067
0.3387,-0.0702561
0.3172,-0.0640888
0.2708,0.00678421
0.2459,-0.0432439
0.2205,-0.0376263
0.1672,0.0420602
0.1394,-0.0175262
0.0835,0.063147
0.055,-0.00108619
0.0267,0.00333529
-0.0305,0.0862938
-0.0594,0.0198966
-0.0878,0.0236167
-0.1444,0.104742
-0.2281,0.187844
-0.3042,0.182028
-0.2864,-0.0580766
-0.2515,-0.107256
-0.2295,-0.0784422
-0.2079,-0.0811289
-0.1654,-0.141257
-0.1445,-0.0903134
-0.1052,-0.143592
-0.0864,-0.0950788
-0.0686,-0.0956349
-0.0347,-0.142188
-0.0188,-0.0995044
-0.0039,-0.0995766
0.0103,-0.100289
0.0362,-0.134361
0.0479,-0.100562
0.0585,-0.0996534
0.077,-0.122853
0.0849,-0.0974949
0.0917,-0.0959343
0.1023,-0.107413
0.1062,-0.0912112
0.109,-0.0889589
0.1117,-0.089215
0.1117,-0.0824353
0.1106,-0.0795034
0.1058,-0.0693596
0.1064,-0.0831352
0.1172,-0.110813
0.1613,-0.202642
0.1888,-0.165586
0.2145,-0.165596
0.2611,-0.226584
0.282,-0.165432
0.3007,-0.16324
0.3329,-0.203056
0.3464,-0.15831
0.3578,-0.155117
0.3753,-0.173698
0.3814,-0.146106
0.3878,-0.148111
0.3882,-0.133162
0.3869,-0.128774
0.3791,-0.111129
0.3728,-0.113944
0.3648,-0.10838
0.3444,-0.0736285
0.318,-0.053982
0.269,0.0115376
0.2389,-0.0310163
0.2317,-0.0876615
0.2283,-0.0967408
0.2257,-0.0983837
0.217,-0.0815374
0.2111,-0.0876498
0.2041,-0.0837206
0.187,-0.0552991
0.177,-0.0715425
0.1545,-0.0361083
0.142,-0.0592263
0.1289,-0.0554703
0.1003,-0.0113789
0.0849,-0.0420519
0.0691,-0.0383097
0.0358,0.0116732
0.0183,-0.025176
-0.0171,0.026201
-0.0353,-0.014043
-0.0714,0.0374745
-0.0894,-0.00505851
-0.1092,0.00297656
-0.0956,-0.0836979
-0.087,-0.0725433
-0.0703,-0.0958845
-0.0628,-0.0739413
-0.056,-0.0733407
-0.0441,-0.0882787
-0.039,-0.0719849
-0.031,-0.0806921
-0.028,-0.0685809
-0.0257,-0.0672058
-0.023,-0.0686789
-0.0225,-0.0632035
-0.0236,-0.0589636
-0.0251,-0.0576836
-0.0272,-0.0557931
-0.033,-0.0454279
-0.0369,-0.0495328
-0.046,-0.0348002
-0.0513,-0.0434535
-0.0571,-0.0411602
-0.07,-0.0209592
-0.0771,-0.0343399
-0.0923,-0.0112053
-0.1003,-0.0279561
-0.117,-0.00303656
-0.1348,0.00289087
-0.1439,-0.0174409
-0.1621,0.00876553
-0.1714,-0.0120271
-0.1806,-0.010614
-0.1993,0.0167023
-0.2087,-0.00507027
-0.2265,0.0193207
-0.2345,-0.00394976
-0.2361,-0.0197508
-0.2133,-0.085265
-0.1998,-0.0640693
-0.1867,-0.0652807
-0.1616,-0.0999035
-0.1496,-0.0688682
-0.1276,-0.0979118
-0.1175,-0.069586
-0.108,-0.0696912
-0.0908,-0.0921027
-0.083,-0.0696999
-0.0696,-0.0861533
-0.0639,-0.0676833
-0.0589,-0.0667679
-0.0509,-0.0757208
-0.0479,-0.0636028
-0.0439,-0.0668106
-0.0429,-0.0593955
-0.0425,-0.0579358
-0.0437,-0.0536718
-0.0452,-0.0526374
0.0649,-0.353651
0.0622,-0.0683809
0.024,0.0279105
0.0116,-0.0350759
0.0273,-0.108776
0.057,-0.149325
0.0706,-0.111068
0.0829,-0.109959
0.1042,-0.136434
0.1132,-0.106984
0.1208,-0.104815
0.1328,-0.118063
0.1371,-0.0994168
0.1402,-0.0969749
0.1429,-0.0964841
0.1426,-0.088905
0.1352,-0.0697327
0.118,-0.042028
0.1102,-0.0644399
0.0926,-0.0366568
0.0826,-0.0541308
0.072,-0.0507915
0.0484,-0.013867
0.0356,-0.0389168
0.0087,0.00137416
-0.0055,-0.028215
-0.0199,-0.0251919
-0.0501,0.0199869
-0.0657,-0.0141352
-0.0814,-0.0111171
-0.1135,0.0359296
-0.1298,-0.00107879
-0.1619,0.0444692
-0.1779,0.00666733
-0.1936,0.00871341
-0.2246,0.0528283
-0.2399,0.0159353
-0.254,0.0154503
-0.2707,0.0250194
-0.2694,-0.0205662
-0.2649,-0.0293414
-0.2558,-0.0424568
-0.2512,-0.0318116
-0.2424,-0.0438693
-0.2381,-0.0331761
-0.2339,-0.033577
-0.2259,-0.0444907
-0.222,-0.0347433
-0.2183,-0.0348097
-0.2114,-0.0440215
-0.2081,-0.0354366
-0.2051,-0.0351329
-0.1995,-0.0426071
-0.1969,-0.0354189
-0.1946,-0.0349966
-0.1906,-0.0399223
-0.1889,-0.0343473
-0.1862,-0.0372802
-0.1851,-0.0333694
-0.1843,-0.0326891
-0.1829,-0.0343863
-0.1957,0.00376721
-0.1918,-0.0390156
-0.1334,-0.186768
-0.0971,-0.137263
-0.065,-0.132234
-0.0377,-0.124863
-0.0258,-0.0880445
-0.0052,-0.113603
0.0037,-0.0856138
0.0114,-0.0839305
0.0242,-0.0990485
0.0292,-0.0802354
0.0361,-0.0862485
0.0381,-0.0742377
0.0392,-0.0721703
0.0386,-0.0677862
0.0371,-0.0652646
0.0346,-0.0623154
0.0274,-0.0492014
0.0225,-0.054162
0.017,-0.0516935
0.0039,-0.0302202
-0.0037,-0.042781
-0.0204,-0.0168842
-0.0296,-0.0342072
-0.0391,-0.0317796
-0.0596,-0.00040926
-0.0705,-0.0227244
-0.0816,-0.020256
-0.1048,0.014378
-0.1168,-0.0117696
-0.1408,0.0227636
-0.153,-0.00485194
-0.1651,-0.00293833
